,reading_id,prcp_bool,station,name,latitude,longitude,elevation,date,prcp,tobs
15987,15987,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-15,0.05,70
15988,15988,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-16,0.01,74
15989,15989,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-17,0.0,71
15990,15990,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-18,0.15,70
15991,15991,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-19,0.0,69
15992,15992,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-20,0.0,68
15993,15993,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-21,0.0,66
15994,15994,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-22,0.0,72
15995,15995,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-23,0.07,77
15996,15996,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-24,0.25,69
15997,15997,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-26,0.03,67
15998,15998,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-27,0.03,69
15999,15999,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-28,0.0,62
16000,16000,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-29,0.0,66
16001,16001,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-11-30,0.0,63
16002,16002,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-02,0.0,72
16003,16003,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-03,0.0,75
16004,16004,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-04,0.0,68
16005,16005,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-05,0.08,72
16006,16006,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-06,0.01,64
16007,16007,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-07,0.0,75
16008,16008,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-08,0.0,69
16009,16009,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-09,0.0,80
16010,16010,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-10,0.0,73
16011,16011,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-11,0.0,73
16012,16012,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-12,0.0,73
16013,16013,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-13,0.0,72
16014,16014,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-14,0.15,73
16015,16015,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-15,0.0,75
16016,16016,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-16,0.0,76
16017,16017,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-17,0.0,74
16018,16018,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-18,0.02,72
16019,16019,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-19,0.0,72
16020,16020,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-20,0.0,70
16021,16021,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-21,0.0,70
16022,16022,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-22,0.01,71
16023,16023,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-23,0.0,61
16024,16024,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-24,0.0,65
16025,16025,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-25,0.0,74
16026,16026,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-26,0.0,71
16027,16027,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-27,0.0,63
16028,16028,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-28,0.0,64
16029,16029,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-29,0.0,66
16030,16030,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-30,0.0,68
16031,16031,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2012-12-31,0.0,66
16032,16032,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-01,0.0,69
16033,16033,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-02,0.01,70
16034,16034,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-03,0.13,67
16035,16035,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-04,0.01,71
16036,16036,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-05,0.0,73
16037,16037,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-06,0.0,73
16038,16038,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-07,0.01,70
16039,16039,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-08,0.0,71
16040,16040,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-09,0.01,70
16041,16041,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-10,0.0,70
16042,16042,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-11,0.0,70
16043,16043,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-12,0.0,66
16044,16044,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-13,0.0,70
16045,16045,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-14,0.01,74
16046,16046,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-15,0.53,66
16047,16047,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-16,0.0,57
16048,16048,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-17,0.0,61
16049,16049,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-18,0.0,57
16050,16050,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-19,0.0,62
16051,16051,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-20,0.0,64
16052,16052,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-22,0.0,68
16053,16053,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-23,0.0,69
16054,16054,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-24,0.03,67
16055,16055,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-25,0.1,61
16056,16056,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-26,0.08,72
16057,16057,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-27,0.2,74
16058,16058,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-28,1.57,65
16059,16059,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-29,0.03,64
16060,16060,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-30,0.04,62
16061,16061,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-01-31,0.0,63
16062,16062,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-01,0.0,62
16063,16063,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-02,0.0,74
16064,16064,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-03,0.0,58
16065,16065,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-04,0.0,69
16066,16066,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-05,0.0,69
16067,16067,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-06,0.0,67
16068,16068,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-07,0.0,67
16069,16069,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-08,0.0,64
16070,16070,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-09,0.0,63
16071,16071,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-10,0.0,70
16072,16072,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-11,0.0,69
16073,16073,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-12,0.0,65
16074,16074,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-13,0.0,58
16075,16075,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-14,0.0,62
16076,16076,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-15,0.0,75
16077,16077,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-16,0.0,72
16078,16078,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-17,0.0,73
16079,16079,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-18,0.0,71
16080,16080,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-19,0.0,70
16081,16081,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-20,0.03,67
16082,16082,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-21,0.01,66
16083,16083,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-22,0.15,68
16084,16084,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-23,0.0,69
16085,16085,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-24,0.12,74
16086,16086,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-25,0.0,68
16087,16087,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-26,0.0,69
16088,16088,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-27,0.0,69
16089,16089,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-02-28,0.0,70
16090,16090,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-01,0.0,70
16091,16091,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-02,0.0,72
16092,16092,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-03,0.0,72
16093,16093,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-04,0.0,69
16094,16094,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-05,0.0,60
16095,16095,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-06,0.0,66
16096,16096,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-07,0.0,60
16097,16097,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-08,0.0,67
16098,16098,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-09,0.0,73
16099,16099,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-10,2.25,67
16100,16100,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-11,0.93,60
16101,16101,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-12,0.0,65
16102,16102,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-13,0.0,60
16103,16103,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-14,0.0,63
16104,16104,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-15,0.0,59
16105,16105,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-16,0.01,66
16106,16106,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-17,0.0,69
16107,16107,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-18,0.0,57
16108,16108,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-19,0.0,60
16109,16109,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-20,0.0,63
16110,16110,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-21,0.0,77
16111,16111,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-22,0.0,74
16112,16112,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-23,0.0,69
16113,16113,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-24,0.01,70
16114,16114,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-25,0.5,69
16115,16115,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-26,0.05,64
16116,16116,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-27,0.04,68
16117,16117,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-28,0.2,65
16118,16118,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-29,0.01,67
16119,16119,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-30,0.0,68
16120,16120,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-03-31,0.0,63
16121,16121,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-01,0.0,61
16122,16122,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-02,0.0,53
16123,16123,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-03,0.0,55
16124,16124,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-04,0.0,58
16125,16125,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-05,0.0,61
16126,16126,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-06,0.0,73
16127,16127,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-07,0.0,74
16128,16128,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-08,0.0,69
16129,16129,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-09,0.0,62
16130,16130,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-10,0.0,66
16131,16131,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-11,0.0,66
16132,16132,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-12,0.0,71
16133,16133,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-13,0.0,75
16134,16134,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-14,0.1,78
16135,16135,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-15,0.5,68
16136,16136,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-16,0.1,77
16137,16137,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-17,0.0,65
16138,16138,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-18,0.0,71
16139,16139,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-19,0.0,65
16140,16140,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-20,0.01,79
16141,16141,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-21,0.0,72
16142,16142,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-22,0.87,69
16143,16143,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-23,0.07,75
16144,16144,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-24,0.32,69
16145,16145,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-25,0.02,68
16146,16146,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-26,0.0,73
16147,16147,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-27,0.0,78
16148,16148,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-28,0.0,76
16149,16149,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-29,0.0,75
16150,16150,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-04-30,0.0,73
16151,16151,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-01,0.0,67
16152,16152,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-02,0.0,68
16153,16153,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-03,0.0,67
16154,16154,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-04,0.0,78
16155,16155,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-05,0.03,72
16156,16156,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-06,0.11,70
16157,16157,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-07,0.0,67
16158,16158,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-08,0.0,65
16159,16159,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-09,0.0,69
16160,16160,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-10,0.0,72
16161,16161,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-11,0.0,77
16162,16162,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-12,0.0,74
16163,16163,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-13,0.01,71
16164,16164,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-14,0.0,74
16165,16165,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-15,0.0,74
16166,16166,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-16,0.0,75
16167,16167,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-17,0.0,70
16168,16168,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-18,0.05,78
16169,16169,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-19,0.06,77
16170,16170,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-20,0.0,76
16171,16171,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-21,0.0,64
16172,16172,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-22,0.0,66
16173,16173,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-23,0.0,68
16174,16174,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-24,0.0,73
16175,16175,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-25,0.0,78
16176,16176,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-26,0.0,82
16177,16177,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-27,0.0,79
16178,16178,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-28,0.0,70
16179,16179,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-29,0.0,71
16180,16180,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-30,0.0,69
16181,16181,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-05-31,0.0,70
16182,16182,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-01,0.0,80
16183,16183,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-02,0.0,81
16184,16184,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-03,0.0,75
16185,16185,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-04,0.0,80
16186,16186,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-05,0.0,73
16187,16187,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-06,0.0,74
16188,16188,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-07,0.0,73
16189,16189,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-08,0.0,81
16190,16190,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-09,0.0,79
16191,16191,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-10,0.0,78
16192,16192,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-11,0.0,74
16193,16193,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-12,0.0,74
16194,16194,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-13,0.0,73
16195,16195,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-14,0.07,73
16196,16196,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-15,0.0,77
16197,16197,True,USC00511918,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9,2013-06-16,0.0,77
